station_id,station_name,date,latitude,longitude,water_temp_c,ph,dissolved_oxygen_mg_l,total_nitrogen_mg_l,total_phosphorus_mg_l,chlorophyll_a_ug_l,secchi_depth_m
WQ007,Shoal Lake,2022-11-22,49.67,-95.35,2.0,7.9,10.8,0.91,0.054,3.4,3.3
WQ008,Netley Marsh,2022-11-22,50.32,-96.81,2.6,8.3,10.4,0.46,0.036,0.5,2.7
WQ001,Lake Winnipeg North,2022-11-29,52.1234,-96.8765,4.3,7.8,9.3,0.65,0.056,6.4,2.8
WQ002,Lake Winnipeg South,2022-11-29,50.5432,-96.5432,6.4,8.2,11.7,0.44,0.039,6.6,2.2
WQ003,Red River - Selkirk,2022-11-29,50.1432,-96.8621,6.6,7.8,10.9,1.31,0.033,1.4,3.8
WQ004,Red River - Winnipeg,2022-11-29,49.8951,-97.1384,4.0,7.8,9.0,0.96,0.071,0.5,2.3
WQ005,Assiniboine River,2022-11-29,49.884,-97.21,2.8,8.7,10.0,1.04,0.034,3.4,0.5
WQ006,Lake Manitoba,2022-11-29,50.85,-98.79,6.0,8.4,9.4,0.46,0.099,2.1,2.6
WQ007,Shoal Lake,2022-11-29,49.67,-95.35,5.9,8.2,8.8,1.44,0.023,7.5,2.0
WQ008,Netley Marsh,2022-11-29,50.32,-96.81,3.7,8.2,7.5,0.88,0.073,2.4,3.4
WQ001,Lake Winnipeg North,2022-12-06,52.1234,-96.8765,5.3,8.3,8.5,0.55,0.057,7.4,2.6
WQ002,Lake Winnipeg South,2022-12-06,50.5432,-96.5432,0.5,8.3,8.4,1.21,0.092,12.2,2.4
WQ003,Red River - Selkirk,2022-12-06,50.1432,-96.8621,4.8,7.6,9.6,1.49,0.011,6.7,2.4
WQ004,Red River - Winnipeg,2022-12-06,49.8951,-97.1384,5.1,8.0,11.2,0.79,0.028,0.5,2.9
WQ005,Assiniboine River,2022-12-06,49.884,-97.21,1.1,8.4,6.7,1.25,0.028,12.2,3.8
WQ006,Lake Manitoba,2022-12-06,50.85,-98.79,3.5,8.6,10.3,0.92,0.081,3.7,3.2
WQ007,Shoal Lake,2022-12-06,49.67,-95.35,2.5,8.6,9.1,1.14,0.054,8.3,0.9
WQ008,Netley Marsh,2022-12-06,50.32,-96.81,3.9,8.3,10.7,0.64,0.07,4.0,1.6
WQ001,Lake Winnipeg North,2022-12-13,52.1234,-96.8765,4.6,8.1,8.8,0.41,0.069,1.9,2.3
WQ002,Lake Winnipeg South,2022-12-13,50.5432,-96.5432,6.7,8.0,10.5,0.65,0.038,0.5,3.8
WQ003,Red River - Selkirk,2022-12-13,50.1432,-96.8621,4.8,8.2,10.0,0.53,0.053,0.5,2.8
WQ004,Red River - Winnipeg,2022-12-13,49.8951,-97.1384,4.9,8.0,11.0,0.99,0.058,0.5,1.9
WQ005,Assiniboine River,2022-12-13,49.884,-97.21,3.8,8.5,9.9,0.86,0.051,3.1,2.8
WQ006,Lake Manitoba,2022-12-13,50.85,-98.79,0.9,7.9,12.7,1.07,0.038,7.4,2.2
WQ007,Shoal Lake,2022-12-13,49.67,-95.35,1.8,8.2,8.9,1.19,0.046,1.3,2.5
WQ008,Netley Marsh,2022-12-13,50.32,-96.81,3.6,8.3,11.1,0.52,0.064,10.9,2.8
WQ001,Lake Winnipeg North,2022-12-20,52.1234,-96.8765,6.0,7.9,11.6,0.83,0.073,6.2,2.9
WQ002,Lake Winnipeg South,2022-12-20,50.5432,-96.5432,0.6,7.7,10.1,0.48,0.026,0.5,1.6
WQ003,Red River - Selkirk,2022-12-20,50.1432,-96.8621,4.5,7.7,10.9,0.25,0.089,10.9,0.6
WQ004,Red River - Winnipeg,2022-12-20,49.8951,-97.1384,-0.0,8.1,7.4,0.58,0.057,0.5,3.0
WQ005,Assiniboine River,2022-12-20,49.884,-97.21,3.8,7.7,11.9,0.99,0.037,10.2,2.0
WQ006,Lake Manitoba,2022-12-20,50.85,-98.79,0.5,8.0,10.1,0.77,0.049,5.5,2.4
WQ007,Shoal Lake,2022-12-20,49.67,-95.35,4.3,8.4,9.9,1.01,0.042,1.0,1.4
WQ008,Netley Marsh,2022-12-20,50.32,-96.81,4.8,8.1,8.1,0.42,0.083,6.9,2.2
WQ001,Lake Winnipeg North,2022-12-27,52.1234,-96.8765,4.2,7.9,10.1,0.86,0.019,0.5,2.7
WQ002,Lake Winnipeg South,2022-12-27,50.5432,-96.5432,1.5,8.4,9.6,0.71,0.063,6.1,3.2
WQ003,Red River - Selkirk,2022-12-27,50.1432,-96.8621,2.6,8.2,11.0,0.72,0.043,7.1,3.2
WQ004,Red River - Winnipeg,2022-12-27,49.8951,-97.1384,2.7,8.2,8.7,0.34,0.061,4.7,1.7
WQ005,Assiniboine River,2022-12-27,49.884,-97.21,2.1,8.2,10.4,1.08,0.053,3.0,3.3
WQ006,Lake Manitoba,2022-12-27,50.85,-98.79,7.9,8.1,9.2,0.81,0.04,0.5,2.6
WQ007,Shoal Lake,2022-12-27,49.67,-95.35,4.0,7.8,11.6,1.61,0.056,0.5,2.5
WQ008,Netley Marsh,2022-12-27,50.32,-96.81,5.0,8.1,10.0,0.9,0.031,7.9,1.9
